id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
173604853,31a02d3b-4688-4518-8dff-71ac08c53fe5,2017/02/06 11:28 AM,2017-02-06,2017-02-06 09:28:00 UTC,Pretoria,3689841,corriedt,Corrie du Toit,2023-07-18 15:19:08 UTC,2023-07-18 15:59:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/173604853,https://inaturalist-open-data.s3.amazonaws.com/photos/301500963/medium.jpeg,,"","",1,0,false,,"Sonderend River Bridge on R406, Overberg District Municipality, South Africa",-34.1853164044,19.4022368878,17,,,,17,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
174153496,d2d6ed14-8e20-4bd5-8022-a0cb2300f254,2018/03/13 1:33 PM,2018-03-13,2018-03-13 11:33:00 UTC,Pretoria,3689841,corriedt,Corrie du Toit,2023-07-21 19:57:15 UTC,2023-07-22 05:37:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/174153496,https://inaturalist-open-data.s3.amazonaws.com/photos/302522314/medium.jpeg,,"","",2,0,false,,"Grootrivier bridge, Nature's Valley, Garden Route District Municipality, South Africa",-33.9684053302,23.5596902139,15,,,,15,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
180971835,47e99c31-ad87-407a-b772-7ccc02bdca2a,2021/11/13 1:38 PM,2021-11-13,2021-11-13 11:38:00 UTC,Pretoria,6103743,richard_johnstone,Richard Johnstone,2023-08-30 21:14:46 UTC,2023-08-31 11:59:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/180971835,https://inaturalist-open-data.s3.amazonaws.com/photos/315327873/medium.jpeg,,"","",2,0,false,,"Overberg District Municipality, South Africa",-34.3204624965,18.9644765796,415,,,,415,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
184690944,2a7ad405-e5b9-4b4d-94ed-58eed38cdf84,2023/01/09 10:52 AM,2023-01-09,2023-01-09 08:52:00 UTC,Pretoria,6103743,richard_johnstone,Richard Johnstone,2023-09-24 14:04:10 UTC,2023-09-25 13:41:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184690944,https://inaturalist-open-data.s3.amazonaws.com/photos/322431253/medium.jpeg,,"",,2,0,false,,"Ehlanzeni District Municipality, South Africa",-25.4258294203,31.4477174484,485,,,,485,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
191777193,2b211e4f-945e-4b6b-8a03-9b726092c945,2023/11/18 8:52 AM,2023-11-18,2023-11-18 06:52:00 UTC,Pretoria,3151177,peters5001,Peter Small,2023-11-22 18:26:39 UTC,2023-11-22 20:26:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/191777193,https://inaturalist-open-data.s3.amazonaws.com/photos/336518273/medium.jpg,,"",,2,0,false,,"Ugu District Municipality, South Africa",-30.274138289,30.7372396186,15,,,,15,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
193635114,bc9cb8bd-b15d-4b49-8dbf-5925f23cba6f,2023/11/26 10:50 AM,2023-11-26,2023-11-26 08:50:00 UTC,Pretoria,1667099,hhodgson,Heather and Andrew Hodgson,2023-12-10 20:42:28 UTC,2023-12-11 02:58:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/193635114,https://inaturalist-open-data.s3.amazonaws.com/photos/340172468/medium.jpg,,"",,2,0,false,,"Steenbras Nature Reserve, Cape Town, Western Cape, South Africa",-34.1833414833,18.9442191,,,,,,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
194518236,c263e4a9-7abc-4f68-a197-2ec77aaef8ea,2023/12/20 11:20 AM,2023-12-20,2023-12-20 09:20:00 UTC,Pretoria,6103743,richard_johnstone,Richard Johnstone,2023-12-21 18:02:47 UTC,2023-12-22 14:14:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194518236,https://inaturalist-open-data.s3.amazonaws.com/photos/341939021/medium.jpeg,,"",,1,0,false,,"Ugu District Municipality, South Africa",-30.7584917176,30.1460873592,2,,,,2,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
194646116,3f374f65-ffcc-4994-894d-6d955df5e7ed,2023/12/11 12:42 PM,2023-12-11,2023-12-11 10:42:00 UTC,Pretoria,2825462,hirons,jean hirons,2023-12-23 11:25:35 UTC,2023-12-23 12:11:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194646116,https://inaturalist-open-data.s3.amazonaws.com/photos/342196526/medium.jpg,,"",,2,0,false,,"Dieprivier, Garden Route District Municipality, South Africa",-33.931463233,22.7067189239,31,,,,31,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
194723742,e161fb61-7c82-461c-9482-d02564cafcb1,2023/12/19 10:54 AM,2023-12-19,2023-12-19 08:54:00 UTC,Pretoria,2825462,hirons,jean hirons,2023-12-24 08:21:03 UTC,2023-12-24 09:14:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194723742,https://inaturalist-open-data.s3.amazonaws.com/photos/342354441/medium.jpg,,"",,1,0,false,,"Millwood Stream ,Garden Route District Municipality, South Africa",-33.898058351,22.9911057694,308,,,,308,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
194723795,58e8b708-6619-443c-b7c0-5eb5b7431e85,2023/12/19 1:38 PM,2023-12-19,2023-12-19 11:38:00 UTC,Pretoria,2825462,hirons,jean hirons,2023-12-24 08:21:21 UTC,2023-12-24 09:12:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194723795,https://inaturalist-open-data.s3.amazonaws.com/photos/342359290/medium.jpg,,"",,1,0,false,,"Jubilee picnic site extension Garden Route District Municipality, South Africa",-33.891156556,22.9649277642,115,,,,115,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
194723799,3097474e-9204-4456-b3d0-7f37b01a88b8,2023/12/19 1:59 PM,2023-12-19,2023-12-19 11:59:00 UTC,Pretoria,2825462,hirons,jean hirons,2023-12-24 08:21:22 UTC,2023-12-24 09:25:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194723799,https://inaturalist-open-data.s3.amazonaws.com/photos/342359541/medium.jpg,,"",,2,0,false,,"Jubilee picnic site extension Garden Route District Municipality, South Africa",-33.891156556,22.9649277642,115,,,,115,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
195101279,f15ea5f8-b081-4497-8906-7658c890da27,2023/12/28 1:10 AM,2023-12-28,2023-12-27 23:10:00 UTC,Pretoria,5407799,dlindeq,"",2023-12-28 20:11:58 UTC,2024-01-01 20:11:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195101279,https://inaturalist-open-data.s3.amazonaws.com/photos/343136077/medium.jpeg,,"",,3,0,false,,"Garden Route District Municipality, South Africa",-33.9467893269,22.612408087,4,,,,4,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
197595818,9702d1ad-a140-49a4-9bfb-5264a303da73,2024/01/24 10:23 AM,2024-01-24,2024-01-24 08:23:00 UTC,Pretoria,2825462,hirons,jean hirons,2024-01-26 09:00:25 UTC,2024-01-26 13:12:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/197595818,https://inaturalist-open-data.s3.amazonaws.com/photos/348061796/medium.jpg,,"",,2,0,false,,"Gouna rivier, Knysna, Garden Route District Municipality, South Africa",-33.9908005398,23.0406040005,86,,,,86,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
198206133,cb16e9da-1fbe-4940-bda4-6640876516f2,2024/01/25 10:26 AM,2024-01-25,2024-01-25 08:26:00 UTC,Pretoria,1275622,mdevill,Marienne de Villiers,2024-02-02 12:48:58 UTC,2024-02-05 19:28:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/198206133,https://inaturalist-open-data.s3.amazonaws.com/photos/349290897/medium.jpeg,,"","",2,0,false,,Kaaimans,-33.97056,22.54799,100,,,,100,,open,false,,"",Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
198207815,f9faf041-c92f-4992-83cb-5574cf2625f5,2024/01/25 1:21 PM,2024-01-25,2024-01-25 11:21:00 UTC,Pretoria,1275622,mdevill,Marienne de Villiers,2024-02-02 13:26:16 UTC,2024-02-02 19:34:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/198207815,https://inaturalist-open-data.s3.amazonaws.com/photos/349294353/medium.jpeg,,"",,2,0,false,,Touws,-33.9465527745,22.6124891894,100,,,,100,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
198787822,cca8f1ab-d7a5-4533-8fce-302c1483bd27,2024/02/06 10:26,2024-02-06,2024-02-06 08:26:00 UTC,Pretoria,2520192,vladimir_onishko,Владимир Онишко,2024-02-09 06:49:19 UTC,2024-05-05 14:03:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/198787822,https://inaturalist-open-data.s3.amazonaws.com/photos/350442634/medium.jpeg,,"",,2,0,false,,"Marloth Park, Южная Африка",-25.3892111111,31.7595833333,53,,,,53,,open,false,,,Anax speratus,Anax speratus,Orange Emperor,Insecta,94049
198787953,e5574fba-9dfb-4c85-ad02-e5f1cf13fdf8,2024/02/06 10:30,2024-02-06,2024-02-06 08:30:00 UTC,Pretoria,2520192,vladimir_onishko,Владимир Онишко,2024-02-09 06:51:18 UTC,2024-02-09 07:09:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/198787953,https://inaturalist-open-data.s3.amazonaws.com/photos/350442866/medium.jpeg,,"",,3,0,false,,"Ehlanzeni, Mpumalanga, South Africa",-25.3891555556,31.7594777778,29,,,,29,,open,false,,,Anax speratus,Anax speratus,Orange Emperor,Insecta,94049
199253687,bd9406d4-a74c-43de-817a-7730f7f6f03d,2024-02-13 13:57:53+02:00,2024-02-13,2024-02-13 11:57:53 UTC,Pretoria,6685442,gerhard_diedericks,Gerhard Diedericks,2024-02-14 04:56:01 UTC,2024-09-21 05:56:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/199253687,https://inaturalist-open-data.s3.amazonaws.com/photos/351362266/medium.jpg,,"","",1,0,false,3,"Thohoyandou, LP, ZA",-22.894505,30.3779916667,4,,,,4,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
199895417,19ab5df3-e106-4778-9804-0715af1ccdd4,2022/11/22 11:35,2022-11-22,2022-11-22 08:35:00 UTC,Riyadh,2559126,martinwaldhauser,Martin Waldhauser,2024-02-20 14:02:16 UTC,2024-09-21 05:56:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/199895417,https://inaturalist-open-data.s3.amazonaws.com/photos/352582477/medium.jpeg,,"",,1,0,false,,Al Azizah Saúdská Arábie,18.2276388889,42.4204052778,,,,,,,open,false,,,Anax speratus,Anax speratus,Orange Emperor,Insecta,94049
200817442,3efeee9f-6310-4710-9508-ced2874b4780,2024/02/05 13:10,2024-02-05,2024-02-05 11:10:00 UTC,Pretoria,2520192,vladimir_onishko,Владимир Онишко,2024-02-29 14:36:47 UTC,2024-02-29 15:31:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/200817442,https://inaturalist-open-data.s3.amazonaws.com/photos/354374764/medium.jpeg,,"",,1,0,false,,"Marloth Park, Южная Африка",-25.3898233829,31.7594855623,2,,,,2,,open,false,,,Anax speratus,Anax speratus,Orange Emperor,Insecta,94049
200817502,8f9e0363-4601-4c08-9bf3-0fe4681defbb,2024/02/05 13:09,2024-02-05,2024-02-05 11:09:00 UTC,Pretoria,2520192,vladimir_onishko,Владимир Онишко,2024-02-29 14:37:30 UTC,2024-02-29 15:31:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/200817502,https://inaturalist-open-data.s3.amazonaws.com/photos/354374850/medium.jpeg,,"",,1,0,false,,"Marloth Park, Южная Африка",-25.3897288124,31.7594046423,2,,,,2,,open,false,,,Anax speratus,Anax speratus,Orange Emperor,Insecta,94049
200817541,d9db8406-2c77-4272-b4e3-31190094a6b7,2024/02/05 13:08,2024-02-05,2024-02-05 11:08:00 UTC,Pretoria,2520192,vladimir_onishko,Владимир Онишко,2024-02-29 14:38:09 UTC,2024-02-29 18:14:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/200817541,https://inaturalist-open-data.s3.amazonaws.com/photos/354374920/medium.jpeg,,"",,1,0,false,,"Marloth Park, Южная Африка",-25.3898613459,31.759477364,2,,,,2,,open,false,,,Anax speratus,Anax speratus,Orange Emperor,Insecta,94049
205137085,8ea041ed-b798-44a0-ab02-4938e7f2fe88,2024/03/31 1:11 PM,2024-03-31,2024-03-31 11:11:00 UTC,Pretoria,7691836,drraath,,2024-04-02 19:58:20 UTC,2024-04-03 07:38:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/205137085,https://inaturalist-open-data.s3.amazonaws.com/photos/362673637/medium.jpeg,,"",,4,0,false,,"Cnr R24 and, R563, Magaliesburg, 1791, South Africa",-25.9719963,27.5377998,193,,,,193,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
213781127,09737d4d-e7dc-4275-b830-4994cd104773,2024/02/18 12:52 PM,2024-02-18,2024-02-18 10:52:00 UTC,Pretoria,140956,markuslilje,markus lilje,2024-05-05 19:39:59 UTC,2024-05-06 10:42:24 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/213781127,https://inaturalist-open-data.s3.amazonaws.com/photos/377815127/medium.jpeg,,"","",3,0,false,,"Waterberg District Municipality, South Africa",-25.2121832688,28.5648887105,8,,,,8,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
216992582,86d263b8-bfbc-4bbd-a69d-fb50a080c99c,2024/03/16 12:38 PM,2024-03-16,2024-03-16 10:38:00 UTC,Pretoria,140956,markuslilje,markus lilje,2024-05-20 05:40:45 UTC,2024-05-20 10:02:01 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/216992582,https://inaturalist-open-data.s3.amazonaws.com/photos/383820448/medium.jpeg,,"",,2,0,false,,"Hoekwil, Wilderness, 6538, South Africa",-33.9684268509,22.5966970047,108,,,,108,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
216992611,f1aad95b-de4b-4389-9228-2f068dfb791b,2024/03/16 1:37 PM,2024-03-16,2024-03-16 11:37:00 UTC,Pretoria,140956,markuslilje,markus lilje,2024-05-20 05:40:53 UTC,2024-05-20 10:02:12 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/216992611,https://inaturalist-open-data.s3.amazonaws.com/photos/383821010/medium.jpeg,,"",,2,0,false,,"Hoekwil, Wilderness, 6538, South Africa",-33.9684268509,22.5966970047,108,,,,108,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
225987220,7d471cba-d3b1-45ac-ad8f-c5acd7db6bdd,2015/12/26 12:52 PM,2015-12-26,2015-12-26 09:52:00 UTC,Nairobi,7731507,gbmalawi,,2024-06-29 18:04:21 UTC,2024-06-29 19:50:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/225987220,https://inaturalist-open-data.s3.amazonaws.com/photos/400714174/medium.jpeg,,"",,1,0,false,,"TA Kuntaja, MW-BL, MW",-15.7796344245,34.9705164477,2,,,,2,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
229983472,a70e1552-369a-4d31-a588-9cce880a3e43,2024/04/24 12:23 PM,2024-04-24,2024-04-24 09:23:00 UTC,Riyadh,3282226,kenny_well,,2024-07-17 21:58:10 UTC,2024-07-17 23:23:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/229983472,https://inaturalist-open-data.s3.amazonaws.com/photos/408293381/medium.jpeg,,"","",1,0,false,,"Khairah Forest Park, Al Bahah, Saudi Arabia",20.0603401676,41.3952840764,2,,,,2,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
232091116,3fb7c72f-96f6-4d8e-a32e-f074f957dff0,2024/07/24 10:27 AM,2024-07-24,2024-07-24 08:27:00 UTC,Pretoria,5945747,pieterkotze,Pieter Kotze,2024-07-27 18:53:29 UTC,2024-10-07 04:37:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/232091116,https://inaturalist-open-data.s3.amazonaws.com/photos/412287877/medium.jpeg,,"",,1,0,false,,"Makuya Park, South Africa",-22.5261311,30.9589496,204,,,,204,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
236152047,bbe51392-3f65-48bf-8678-f23968d6d610,2014/12/11,2014-12-11,,Africa/Mbabane,191332,katebraunsd,Kate Braun,2024-08-16 20:23:21 UTC,2024-08-17 15:29:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/236152047,https://inaturalist-open-data.s3.amazonaws.com/photos/420081461/medium.jpg,,"",OdonataMAP 12031,2,0,false,,"Pine Valley, Plot 202",-26.235049,31.178731,50,,,,50,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
236152052,cf5f786e-ce60-4708-8ff1-2f95cf682916,2015/02/21,2015-02-21,,Africa/Mbabane,191332,katebraunsd,Kate Braun,2024-08-16 20:23:22 UTC,2024-08-17 13:11:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/236152052,https://inaturalist-open-data.s3.amazonaws.com/photos/420081565/medium.jpg,,"",OdonataMAP 12997,2,0,false,,"Pine Valley, Plot 202",-26.235049,31.178731,50,,,,50,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
236152064,abfd35a2-6e10-4c2c-ad3d-c265dffd9937,2021/10/16,2021-10-16,,Africa/Mbabane,191332,katebraunsd,Kate Braun,2024-08-16 20:23:26 UTC,2024-08-17 13:15:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/236152064,https://inaturalist-open-data.s3.amazonaws.com/photos/420081727/medium.jpg,,"",OdonataMAP 116821,2,0,false,,"Pine Valley, Plot 202",-26.235049,31.178731,50,,,,50,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
236549879,5236028f-4378-471b-9dc8-383106091c80,2015/10/18,2015-10-18,,Africa/Mbabane,191332,katebraunsd,Kate Braun,2024-08-18 17:31:56 UTC,2024-08-18 19:26:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/236549879,https://inaturalist-open-data.s3.amazonaws.com/photos/420841517/medium.jpg,,"",OdonataMAP 15741,1,0,false,,"Mbuluzi River, Ejubukweni road",-26.218596358,31.1900833668,30,,,,30,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
236549882,274ebbd0-7778-4636-8907-cbccd21a7e34,2015/10/18,2015-10-18,,Africa/Mbabane,191332,katebraunsd,Kate Braun,2024-08-18 17:31:56 UTC,2024-08-18 19:25:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/236549882,https://inaturalist-open-data.s3.amazonaws.com/photos/420841500/medium.jpg,,"",OdonataMAP 15740,1,0,false,,"Mbuluzi River, Ejubukweni road",-26.218596358,31.1900833668,30,,,,30,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
236681698,aef2ab9b-d55d-4bde-a823-1f27086002ea,2019/04/03,2019-04-03,,Africa/Mbabane,191332,katebraunsd,Kate Braun,2024-08-19 08:28:48 UTC,2024-08-19 11:04:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/236681698,https://inaturalist-open-data.s3.amazonaws.com/photos/421093278/medium.jpg,,"",OdonataMAP 71362,1,0,false,,Mantenga Nature Reserve,-26.4431010837,31.1603093147,100,,,,100,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
237146954,9e9cc339-7aeb-4734-b1cb-29c91780bf9f,2018/02/13,2018-02-13,,Africa/Mbabane,191332,katebraunsd,Kate Braun,2024-08-21 18:35:34 UTC,2024-08-21 19:48:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/237146954,https://inaturalist-open-data.s3.amazonaws.com/photos/421987889/medium.jpg,,"",OdonataMAP 45735,1,0,false,,"Maphalaleni Road, stream crossing",-26.2131470042,31.2440242767,20,,,,20,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
237510816,fef89260-5d9e-4587-9082-136417286f82,2013/12/28,2013-12-28,,Africa/Mbabane,191332,katebraunsd,Kate Braun,2024-08-23 19:09:50 UTC,2024-08-24 00:51:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/237510816,https://inaturalist-open-data.s3.amazonaws.com/photos/422702064/medium.jpg,,"",OdonataMAP 7373,1,0,false,,Mlawula Nature Reserve,-26.18911,31.999689,100,,,,100,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
237705522,cd94e3a8-9a3d-44db-9f90-5113557c8961,2024/08/09,2024-08-09,,Africa/Luanda,6445735,davduf,,2024-08-24 19:29:20 UTC,2024-08-26 05:55:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/237705522,https://inaturalist-open-data.s3.amazonaws.com/photos/423070447/medium.jpeg,,"",,1,0,false,,"Bibala, Angola",-14.8240477141,13.3864444039,1530,,,,1530,,open,false,,,Anax speratus,Anax speratus,Orange Emperor,Insecta,94049
243300831,27f15d2b-b145-4f2c-99b4-ad06c0525fe5,2024-09-22 12:26:39,2024-09-22,2024-09-22 10:26:39 UTC,Pretoria,8596690,thabisa2,thabisa mhlanga,2024-09-22 10:30:48 UTC,2024-09-22 17:45:46 UTC,research,,https://www.inaturalist.org/observations/243300831,https://static.inaturalist.org/photos/433830949/medium.jpeg,,"",Unknown insect,4,0,false,2,"Lupondo, South Africa",-31.29261533,29.82364821,9,,,,9,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
243301114,fdd05771-8f3c-4db1-8e7b-3bcef41ae03f,2024-09-22 12:28:51,2024-09-22,2024-09-22 10:28:51 UTC,Pretoria,8588090,sisanda3,Sisanda Mbhekelwa,2024-09-22 10:33:01 UTC,2024-09-22 17:45:30 UTC,research,,https://www.inaturalist.org/observations/243301114,https://static.inaturalist.org/photos/433844531/medium.jpeg,,"",,2,0,false,2,"KwaMhlane, South Africa",-31.2926633333,29.8243033333,9,,,,9,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
250997176,6f874b64-0003-418e-bf58-c067062e21ee,2024/10/26 10:18 AM,2024-10-26,2024-10-26 08:18:00 UTC,Pretoria,689147,sstanton,sharon stanton,2024-11-09 06:34:04 UTC,2024-11-09 09:52:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/250997176,https://inaturalist-open-data.s3.amazonaws.com/photos/449016866/medium.jpg,,"",,2,0,false,,"Palmiet River Trail, Oudebosch, Kogelberg Nature Reserve, Western Cape Province, South Africa",-34.3188846739,18.963956519,8,,,,8,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
252174258,21aebb04-43da-4229-b624-936896e54588,2016/02/13 10:45 AM,2016-02-13,2016-02-13 08:45:00 UTC,Pretoria,6607669,bernardine2,Bernardine Altenroxel,2024-11-18 17:34:18 UTC,2024-11-18 19:03:53 UTC,research,,https://www.inaturalist.org/observations/252174258,https://static.inaturalist.org/photos/451369530/medium.jpg,,"",,0,0,false,,"Mopani District Municipality, South Africa",-23.6718894039,30.0239902608,8,,,,8,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
252363603,69817cd1-f705-46f4-b393-e5d5e92d87a9,2024/11/16 10:24 AM,2024-11-16,2024-11-16 08:24:00 UTC,Pretoria,3151177,peters5001,Peter Small,2024-11-20 06:59:57 UTC,2024-11-20 13:27:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/252363603,https://inaturalist-open-data.s3.amazonaws.com/photos/451748468/medium.jpg,,"",,2,1,false,,"Mountain Splendour Eco-Resort, Annasrust Farm, D19, Cathkin Park, Winterton, 3340, South Africa",-29.015049,29.461214,672,,,,672,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
252474767,b4474939-be1e-416b-9f73-8def231fbc05,2017/04/03 12:02 PM,2017-04-03,2017-04-03 10:02:00 UTC,Pretoria,3151177,peters5001,Peter Small,2024-11-21 07:36:13 UTC,2024-11-21 09:19:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/252474767,https://inaturalist-open-data.s3.amazonaws.com/photos/451969211/medium.jpg,,"",,0,0,false,,"Amanzimtoti Bird Sanctuary, 61 Umdoni Rd, eManzimtoti, 4126, South Africa",-30.0362647,30.8924734,189,,,,189,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
252474774,2fa12f75-77f1-4616-90f0-2fd8c03e1f98,2017/04/03 12:05 PM,2017-04-03,2017-04-03 10:05:00 UTC,Pretoria,3151177,peters5001,Peter Small,2024-11-21 07:36:15 UTC,2024-11-22 14:30:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/252474774,https://inaturalist-open-data.s3.amazonaws.com/photos/451969212/medium.jpg,,"",,0,0,false,,"Amanzimtoti Bird Sanctuary, 61 Umdoni Rd, eManzimtoti, 4126, South Africa",-30.0362647,30.8924734,189,,,,189,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
252487716,181591fa-6b22-4e4e-a4b0-04852881e9f9,2018/04/05 10:44 AM,2018-04-05,2018-04-05 08:44:00 UTC,Pretoria,3151177,peters5001,Peter Small,2024-11-21 12:05:11 UTC,2024-11-21 12:14:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/252487716,https://inaturalist-open-data.s3.amazonaws.com/photos/451996834/medium.jpg,,"",,0,0,false,,"Amanzimtoti Bird Sanctuary, 61 Umdoni Rd, eManzimtoti, 4126, South Africa",-30.0362647,30.8924734,189,,,,189,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
252590630,34713eaf-df04-4e65-8676-aad32abb40b5,2018/04/07 10:29 AM,2018-04-07,2018-04-07 08:29:00 UTC,Pretoria,3151177,peters5001,Peter Small,2024-11-22 12:40:43 UTC,2024-11-22 16:04:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/252590630,https://inaturalist-open-data.s3.amazonaws.com/photos/452197365/medium.jpg,,"",,3,0,false,,"Amanzimtoti Bird Sanctuary, 61 Umdoni Rd, eManzimtoti, 4126, South Africa",-30.0362647,30.8924734,189,,,,189,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
252879960,9548dca2-5e44-4a05-9d61-bde53dee5e33,2024/11/20 11:49 AM,2024-11-20,2024-11-20 09:49:00 UTC,Pretoria,2197353,cornerautenbach,Corné Rautenbach,2024-11-24 15:14:39 UTC,2024-11-24 15:50:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/252879960,https://inaturalist-open-data.s3.amazonaws.com/photos/452733649/medium.jpeg,,"",,0,0,false,,"West Coast District Municipality, South Africa",-32.4314082441,19.1483063755,581,,,,581,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
